// First input is milliseconds from start of song, second is the position of note (0-3), new line is a new note, use // for comments. nonprintable
// Use keyword "nonprintable" to have the comment not print to the console.
448,192,18289,1,0,0:0:0:0:
320,192,18289,1,0,0:0:0:0:
192,192,18289,1,0,0:0:0:0:
64,192,18289,1,0,0:0:0:0:
448,192,18622,1,0,0:0:0:0:
320,192,18622,1,0,0:0:0:0:
192,192,18622,1,0,0:0:0:0:
192,192,18706,1,0,0:0:0:0:
320,192,18706,1,0,0:0:0:0:
448,192,18706,1,0,0:0:0:0:
448,192,18789,1,0,0:0:0:0:
320,192,18789,1,0,0:0:0:0:
192,192,18789,1,0,0:0:0:0:
64,192,18956,1,0,0:0:0:0:
192,192,18956,1,0,0:0:0:0:
192,192,19039,1,0,0:0:0:0:
320,192,19122,1,0,0:0:0:0:
64,192,19122,1,0,0:0:0:0:
448,192,19205,1,0,0:0:0:0:
320,192,19289,1,0,0:0:0:0:
448,192,19289,1,0,0:0:0:0:
192,192,19372,1,0,0:0:0:0:
64,192,19455,1,0,0:0:0:0:
320,192,19455,1,0,0:0:0:0:
192,192,19538,1,0,0:0:0:0:
320,192,19622,1,0,0:0:0:0:
192,192,19622,1,0,0:0:0:0:
448,192,19705,1,0,0:0:0:0:
320,192,19788,1,0,0:0:0:0:
64,192,19788,1,0,0:0:0:0:
192,192,19871,1,0,0:0:0:0:
64,192,19955,1,0,0:0:0:0:
448,192,19955,1,0,0:0:0:0:
192,192,20038,1,0,0:0:0:0:
320,192,20121,1,0,0:0:0:0:
192,192,20121,1,0,0:0:0:0:
448,192,20204,1,0,0:0:0:0:
320,192,20288,1,0,0:0:0:0:
64,192,20288,1,0,0:0:0:0:
192,192,20371,1,0,0:0:0:0:
64,192,20454,1,0,0:0:0:0:
448,192,20454,1,0,0:0:0:0:
192,192,20538,1,0,0:0:0:0:
320,192,20621,1,0,0:0:0:0:
448,192,20621,1,0,0:0:0:0:
448,192,20704,1,0,0:0:0:0:
320,192,20787,1,0,0:0:0:0:
192,192,20787,1,0,0:0:0:0:
192,192,20871,1,0,0:0:0:0:
64,192,20954,1,0,0:0:0:0:
448,192,20954,1,0,0:0:0:0:
192,192,21037,1,0,0:0:0:0:
320,192,21120,1,0,0:0:0:0:
192,192,21120,1,0,0:0:0:0:
448,192,21204,1,0,0:0:0:0:
448,192,21287,1,0,0:0:0:0:
64,192,21287,1,0,0:0:0:0:
320,192,21308,1,0,0:0:0:0:
192,192,21329,1,0,0:0:0:0:
320,192,21349,1,0,0:0:0:0:
192,192,21370,1,0,0:0:0:0:
448,192,21370,1,0,0:0:0:0:
64,192,21453,1,0,0:0:0:0:
320,192,21453,1,0,0:0:0:0:
192,192,21537,1,0,0:0:0:0:
320,192,21620,1,0,0:0:0:0:
192,192,21620,1,0,0:0:0:0:
448,192,21703,1,0,0:0:0:0:
320,192,21786,1,0,0:0:0:0:
448,192,21786,1,0,0:0:0:0:
192,192,21870,1,0,0:0:0:0:
64,192,21953,1,0,0:0:0:0:
320,192,21953,1,0,0:0:0:0:
192,192,22036,1,0,0:0:0:0:
320,192,22120,1,0,0:0:0:0:
192,192,22120,1,0,0:0:0:0:
448,192,22203,1,0,0:0:0:0:
320,192,22286,1,0,0:0:0:0:
448,192,22286,1,0,0:0:0:0:
192,192,22369,1,0,0:0:0:0:
64,192,22453,1,0,0:0:0:0:
320,192,22453,1,0,0:0:0:0:
192,192,22536,1,0,0:0:0:0:
320,192,22619,1,0,0:0:0:0:
192,192,22619,1,0,0:0:0:0:
448,192,22702,1,0,0:0:0:0:
320,192,22786,1,0,0:0:0:0:
448,192,22786,1,0,0:0:0:0:
192,192,22869,1,0,0:0:0:0:
64,192,22952,1,0,0:0:0:0:
320,192,22952,1,0,0:0:0:0:
192,192,23035,1,0,0:0:0:0:
320,192,23119,1,0,0:0:0:0:
448,192,23119,1,0,0:0:0:0:
448,192,23202,1,0,0:0:0:0:
320,192,23285,1,0,0:0:0:0:
64,192,23285,1,0,0:0:0:0:
192,192,23368,1,0,0:0:0:0:
64,192,23452,1,0,0:0:0:0:
192,192,23452,1,0,0:0:0:0:
192,192,23535,1,0,0:0:0:0:
320,192,23618,1,0,0:0:0:0:
448,192,23618,1,0,0:0:0:0:
448,192,23702,1,0,0:0:0:0:
320,192,23785,1,0,0:0:0:0:
192,192,23785,1,0,0:0:0:0:
192,192,23868,1,0,0:0:0:0:
64,192,23951,1,0,0:0:0:0:
448,192,23951,1,0,0:0:0:0:
448,192,24118,1,0,0:0:0:0:
64,192,24118,1,0,0:0:0:0:
64,192,24284,1,0,0:0:0:0:
192,192,24284,1,0,0:0:0:0:
320,192,24368,1,0,0:0:0:0:
192,192,24451,1,0,0:0:0:0:
320,192,24451,1,0,0:0:0:0:
448,192,24534,1,0,0:0:0:0:
64,192,24617,1,0,0:0:0:0:
320,192,24617,1,0,0:0:0:0:
320,192,24701,1,0,0:0:0:0:
192,192,24784,1,0,0:0:0:0:
448,192,24784,1,0,0:0:0:0:
448,192,24867,1,0,0:0:0:0:
64,192,24867,1,0,0:0:0:0:
320,192,24951,1,0,0:0:0:0:
64,192,24951,1,0,0:0:0:0:
192,192,25034,1,0,0:0:0:0:
448,192,25117,1,0,0:0:0:0:
320,192,25117,1,0,0:0:0:0:
64,192,25200,1,0,0:0:0:0:
320,192,25284,1,0,0:0:0:0:
192,192,25284,1,0,0:0:0:0:
192,192,25367,1,0,0:0:0:0:
448,192,25450,1,0,0:0:0:0:
320,192,25450,1,0,0:0:0:0:
64,192,25533,1,0,0:0:0:0:
320,192,25617,1,0,0:0:0:0:
192,192,25617,1,0,0:0:0:0:
192,192,25700,1,0,0:0:0:0:
448,192,25783,1,0,0:0:0:0:
320,192,25783,1,0,0:0:0:0:
64,192,25866,1,0,0:0:0:0:
320,192,25950,1,0,0:0:0:0:
192,192,25950,1,0,0:0:0:0:
192,192,26033,1,0,0:0:0:0:
448,192,26116,1,0,0:0:0:0:
64,192,26116,1,0,0:0:0:0:
64,192,26199,1,0,0:0:0:0:
320,192,26283,1,0,0:0:0:0:
448,192,26283,1,0,0:0:0:0:
192,192,26366,1,0,0:0:0:0:
448,192,26449,1,0,0:0:0:0:
192,192,26449,1,0,0:0:0:0:
0,0,26533,1,0,0:0:0:0:
448,192,26616,1,0,0:0:0:0:
320,192,26637,1,0,0:0:0:0:
192,192,26657,1,0,0:0:0:0:
64,192,26678,1,0,0:0:0:0:
192,192,26699,1,0,0:0:0:0:
320,192,26720,1,0,0:0:0:0:
448,192,26741,1,0,0:0:0:0:
320,192,26762,1,0,0:0:0:0:
192,192,26782,1,0,0:0:0:0:
64,192,26803,1,0,0:0:0:0:
192,192,26824,1,0,0:0:0:0:
320,192,26845,1,0,0:0:0:0:
448,192,26866,1,0,0:0:0:0:
320,192,26886,1,0,0:0:0:0:
192,192,26907,1,0,0:0:0:0:
64,192,26928,1,0,0:0:0:0:
192,192,26949,1,0,0:0:0:0:
192,192,27032,1,0,0:0:0:0:
64,192,27115,1,0,0:0:0:0:
320,192,27115,1,0,0:0:0:0:
192,192,27199,1,0,0:0:0:0:
320,192,27282,1,0,0:0:0:0:
192,192,27282,1,0,0:0:0:0:
448,192,27365,1,0,0:0:0:0:
320,192,27448,1,0,0:0:0:0:
448,192,27448,1,0,0:0:0:0:
192,192,27532,1,0,0:0:0:0:
64,192,27615,1,0,0:0:0:0:
192,192,27615,1,0,0:0:0:0:
192,192,27698,1,0,0:0:0:0:
320,192,27781,1,0,0:0:0:0:
64,192,27781,1,0,0:0:0:0:
448,192,27865,1,0,0:0:0:0:
320,192,27948,1,0,0:0:0:0:
64,192,27948,1,0,0:0:0:0:
448,192,27969,1,0,0:0:0:0:
320,192,27990,1,0,0:0:0:0:
448,192,28010,1,0,0:0:0:0:
320,192,28031,1,0,0:0:0:0:
192,192,28031,1,0,0:0:0:0:
64,192,28115,1,0,0:0:0:0:
320,192,28115,1,0,0:0:0:0:
192,192,28198,1,0,0:0:0:0:
320,192,28281,1,0,0:0:0:0:
192,192,28281,1,0,0:0:0:0:
448,192,28364,1,0,0:0:0:0:
320,192,28448,1,0,0:0:0:0:
64,192,28448,1,0,0:0:0:0:
192,192,28531,1,0,0:0:0:0:
64,192,28614,1,0,0:0:0:0:
192,192,28614,1,0,0:0:0:0:
192,192,28697,1,0,0:0:0:0:
320,192,28781,1,0,0:0:0:0:
448,192,28781,1,0,0:0:0:0:
448,192,28864,1,0,0:0:0:0:
320,192,28947,1,0,0:0:0:0:
192,192,28947,1,0,0:0:0:0:
192,192,29030,1,0,0:0:0:0:
64,192,29114,1,0,0:0:0:0:
320,192,29114,1,0,0:0:0:0:
192,192,29197,1,0,0:0:0:0:
320,192,29280,1,0,0:0:0:0:
448,192,29280,1,0,0:0:0:0:
192,192,29280,1,0,0:0:0:0:
64,192,29280,1,0,0:0:0:0:
64,192,29613,1,0,0:0:0:0:
192,192,29613,1,0,0:0:0:0:
192,192,29697,1,0,0:0:0:0:
320,192,29780,1,0,0:0:0:0:
448,192,29780,1,0,0:0:0:0:
448,192,29863,1,0,0:0:0:0:
320,192,29946,1,0,0:0:0:0:
192,192,29946,1,0,0:0:0:0:
192,192,30030,1,0,0:0:0:0:
64,192,30113,1,0,0:0:0:0:
320,192,30113,1,0,0:0:0:0:
192,192,30196,1,0,0:0:0:0:
320,192,30279,1,0,0:0:0:0:
64,192,30279,1,0,0:0:0:0:
448,192,30363,1,0,0:0:0:0:
320,192,30446,1,0,0:0:0:0:
448,192,30446,1,0,0:0:0:0:
192,192,30529,1,0,0:0:0:0:
64,192,30612,1,0,0:0:0:0:
320,192,30612,1,0,0:0:0:0:
192,192,30696,1,0,0:0:0:0:
320,192,30779,1,0,0:0:0:0:
192,192,30779,1,0,0:0:0:0:
448,192,30862,1,0,0:0:0:0:
320,192,30946,1,0,0:0:0:0:
64,192,30946,1,0,0:0:0:0:
192,192,31029,1,0,0:0:0:0:
64,192,31112,1,0,0:0:0:0:
320,192,31112,1,0,0:0:0:0:
192,192,31195,1,0,0:0:0:0:
320,192,31279,1,0,0:0:0:0:
192,192,31279,1,0,0:0:0:0:
448,192,31362,1,0,0:0:0:0:
320,192,31445,1,0,0:0:0:0:
448,192,31445,1,0,0:0:0:0:
192,192,31528,1,0,0:0:0:0:
64,192,31612,1,0,0:0:0:0:
320,192,31612,1,0,0:0:0:0:
192,192,31695,1,0,0:0:0:0:
320,192,31778,1,0,0:0:0:0:
192,192,31778,1,0,0:0:0:0:
448,192,31861,1,0,0:0:0:0:
192,192,31945,1,0,0:0:0:0:
448,192,31945,1,0,0:0:0:0:
192,192,31986,1,0,0:0:0:0:
192,192,32028,1,0,0:0:0:0:
192,192,32070,1,0,0:0:0:0:
448,192,32111,1,0,0:0:0:0:
192,192,32111,1,0,0:0:0:0:
320,192,32194,1,0,0:0:0:0:
192,192,32278,1,0,0:0:0:0:
320,192,32278,1,0,0:0:0:0:
320,192,32361,1,0,0:0:0:0:
448,192,32444,1,0,0:0:0:0:
64,192,32444,1,0,0:0:0:0:
320,192,32528,1,0,0:0:0:0:
192,192,32611,1,0,0:0:0:0:
320,192,32611,1,0,0:0:0:0:
64,192,32694,1,0,0:0:0:0:
192,192,32777,1,0,0:0:0:0:
448,192,32777,1,0,0:0:0:0:
320,192,32861,1,0,0:0:0:0:
448,192,32944,1,0,0:0:0:0:
320,192,32944,1,0,0:0:0:0:
320,192,33027,1,0,0:0:0:0:
64,192,33110,1,0,0:0:0:0:
192,192,33110,1,0,0:0:0:0:
192,192,33194,1,0,0:0:0:0:
320,192,33277,1,0,0:0:0:0:
448,192,33277,1,0,0:0:0:0:
448,192,33360,1,0,0:0:0:0:
64,192,33443,1,0,0:0:0:0:
320,192,33443,1,0,0:0:0:0:
192,192,33527,1,0,0:0:0:0:
320,192,33610,1,0,0:0:0:0:
192,192,33610,1,0,0:0:0:0:
448,192,33693,1,0,0:0:0:0:
448,192,33776,1,0,0:0:0:0:
192,192,33776,1,0,0:0:0:0:
320,192,33860,1,0,0:0:0:0:
192,192,33943,1,0,0:0:0:0:
320,192,33943,1,0,0:0:0:0:
64,192,34026,1,0,0:0:0:0:
448,192,34110,1,0,0:0:0:0:
320,192,34110,1,0,0:0:0:0:
320,192,34193,1,0,0:0:0:0:
192,192,34276,1,0,0:0:0:0:
448,192,34276,1,0,0:0:0:0:
64,192,34359,1,0,0:0:0:0:
448,192,34443,1,0,0:0:0:0:
192,192,34443,1,0,0:0:0:0:
320,192,34526,1,0,0:0:0:0:
64,192,34609,1,0,0:0:0:0:
448,192,34609,1,0,0:0:0:0:
64,192,34776,1,0,0:0:0:0:
448,192,34776,1,0,0:0:0:0:
448,192,34942,1,0,0:0:0:0:
192,192,34942,1,0,0:0:0:0:
192,192,35025,1,0,0:0:0:0:
320,192,35109,1,0,0:0:0:0:
64,192,35109,1,0,0:0:0:0:
64,192,35192,1,0,0:0:0:0:
448,192,35275,1,0,0:0:0:0:
192,192,35275,1,0,0:0:0:0:
320,192,35359,1,0,0:0:0:0:
192,192,35442,1,0,0:0:0:0:
320,192,35442,1,0,0:0:0:0:
64,192,35525,1,0,0:0:0:0:
64,192,35608,1,0,0:0:0:0:
320,192,35608,1,0,0:0:0:0:
192,192,35692,1,0,0:0:0:0:
320,192,35775,1,0,0:0:0:0:
448,192,35775,1,0,0:0:0:0:
448,192,35858,1,0,0:0:0:0:
448,192,35941,1,0,0:0:0:0:
192,192,35941,1,0,0:0:0:0:
320,192,36025,1,0,0:0:0:0:
192,192,36108,1,0,0:0:0:0:
320,192,36108,1,0,0:0:0:0:
64,192,36191,1,0,0:0:0:0:
64,192,36274,1,0,0:0:0:0:
320,192,36274,1,0,0:0:0:0:
192,192,36358,1,0,0:0:0:0:
320,192,36441,1,0,0:0:0:0:
192,192,36441,1,0,0:0:0:0:
448,192,36524,1,0,0:0:0:0:
448,192,36607,1,0,0:0:0:0:
192,192,36607,1,0,0:0:0:0:
320,192,36691,1,0,0:0:0:0:
192,192,36774,1,0,0:0:0:0:
448,192,36774,1,0,0:0:0:0:
64,192,36857,1,0,0:0:0:0:
64,192,36941,1,0,0:0:0:0:
192,192,36941,1,0,0:0:0:0:
192,192,37024,1,0,0:0:0:0:
320,192,37107,1,0,0:0:0:0:
192,192,37107,1,0,0:0:0:0:
448,192,37190,1,0,0:0:0:0:
448,192,37274,1,0,0:0:0:0:
448,192,37315,1,0,0:0:0:0:
448,192,37357,1,0,0:0:0:0:
448,192,37398,1,0,0:0:0:0:
448,192,37440,1,0,0:0:0:0:
448,192,37607,128,0,37648:0:0:0:0:
64,192,37607,128,0,37648:0:0:0:0:
192,192,37648,128,0,37690:0:0:0:0:
320,192,37648,128,0,37690:0:0:0:0:
320,192,37773,1,0,0:0:0:0:
192,192,37773,1,0,0:0:0:0:
448,192,37815,1,0,0:0:0:0:
64,192,37815,1,0,0:0:0:0:
320,192,37856,1,0,0:0:0:0:
192,192,37856,1,0,0:0:0:0:
192,192,38106,128,0,38148:0:0:0:0:
320,192,38106,128,0,38148:0:0:0:0:
448,192,38148,128,0,38189:0:0:0:0:
64,192,38148,128,0,38189:0:0:0:0:
64,192,38273,1,0,0:0:0:0:
448,192,38273,1,0,0:0:0:0:
192,192,38314,1,0,0:0:0:0:
320,192,38314,1,0,0:0:0:0:
64,192,38356,1,0,0:0:0:0:
448,192,38356,1,0,0:0:0:0:
64,192,38606,128,0,38647:0:0:0:0:
448,192,38606,128,0,38647:0:0:0:0:
192,192,38647,128,0,38689:0:0:0:0:
320,192,38647,128,0,38689:0:0:0:0:
320,192,38772,1,0,0:0:0:0:
64,192,38772,1,0,0:0:0:0:
192,192,38814,1,0,0:0:0:0:
448,192,38814,1,0,0:0:0:0:
320,192,38856,1,0,0:0:0:0:
64,192,38856,1,0,0:0:0:0:
448,192,38897,1,0,0:0:0:0:
192,192,38897,1,0,0:0:0:0:
64,192,38939,1,0,0:0:0:0:
192,192,38980,1,0,0:0:0:0:
320,192,39022,1,0,0:0:0:0:
448,192,39064,1,0,0:0:0:0:
320,192,39105,1,0,0:0:0:0:
192,192,39147,1,0,0:0:0:0:
64,192,39189,1,0,0:0:0:0:
192,192,39230,1,0,0:0:0:0:
320,192,39272,1,0,0:0:0:0:
448,192,39314,1,0,0:0:0:0:
320,192,39355,1,0,0:0:0:0:
192,192,39397,1,0,0:0:0:0:
64,192,39438,1,0,0:0:0:0:
192,192,39480,1,0,0:0:0:0:
320,192,39522,1,0,0:0:0:0:
448,192,39563,1,0,0:0:0:0:
320,192,39605,1,0,0:0:0:0:
192,192,39647,1,0,0:0:0:0:
64,192,39688,1,0,0:0:0:0:
192,192,39730,1,0,0:0:0:0:
320,192,39771,1,0,0:0:0:0:
448,192,39813,1,0,0:0:0:0:
320,192,39855,1,0,0:0:0:0:
192,192,39896,1,0,0:0:0:0:
64,192,39938,1,0,0:0:0:0:
192,192,39938,1,0,0:0:0:0:
320,192,39938,1,0,0:0:0:0:
448,192,39938,1,0,0:0:0:0:
64,192,40271,1,0,0:0:0:0:
192,192,40271,1,0,0:0:0:0:
448,192,40271,1,0,0:0:0:0:
320,192,40271,1,0,0:0:0:0:
192,192,40354,1,0,0:0:0:0:
320,192,40438,1,0,0:0:0:0:
448,192,40521,1,0,0:0:0:0:
320,192,40604,1,0,0:0:0:0:
192,192,40687,1,0,0:0:0:0:
64,192,40771,1,0,0:0:0:0:
192,192,40854,1,0,0:0:0:0:
320,192,40937,1,0,0:0:0:0:
448,192,41020,1,0,0:0:0:0:
320,192,41104,1,0,0:0:0:0:
192,192,41187,1,0,0:0:0:0:
64,192,41270,1,0,0:0:0:0:
192,192,41354,1,0,0:0:0:0:
320,192,41437,1,0,0:0:0:0:
448,192,41520,1,0,0:0:0:0:
320,192,41603,1,0,0:0:0:0:
448,192,41687,1,0,0:0:0:0:
192,192,41687,1,0,0:0:0:0:
64,192,41770,1,0,0:0:0:0:
192,192,41853,1,0,0:0:0:0:
64,192,41936,1,0,0:0:0:0:
448,192,41936,1,0,0:0:0:0:
320,192,42020,1,0,0:0:0:0:
448,192,42103,1,0,0:0:0:0:
64,192,42186,1,0,0:0:0:0:
192,192,42269,1,0,0:0:0:0:
64,192,42353,1,0,0:0:0:0:
448,192,42436,1,0,0:0:0:0:
320,192,42519,1,0,0:0:0:0:
448,192,42602,1,0,0:0:0:0:
64,192,42686,1,0,0:0:0:0:
192,192,42769,1,0,0:0:0:0:
64,192,42852,1,0,0:0:0:0:
448,192,42936,1,0,0:0:0:0:
320,192,43019,1,0,0:0:0:0:
192,192,43102,1,0,0:0:0:0:
64,192,43185,1,0,0:0:0:0:
448,192,43269,1,0,0:0:0:0:
320,192,43352,1,0,0:0:0:0:
192,192,43435,1,0,0:0:0:0:
64,192,43518,1,0,0:0:0:0:
448,192,43602,1,0,0:0:0:0:
320,192,43685,1,0,0:0:0:0:
192,192,43768,1,0,0:0:0:0:
64,192,43851,1,0,0:0:0:0:
448,192,43935,1,0,0:0:0:0:
320,192,44018,1,0,0:0:0:0:
192,192,44101,1,0,0:0:0:0:
64,192,44184,1,0,0:0:0:0:
64,192,44268,1,0,0:0:0:0:
192,192,44351,1,0,0:0:0:0:
320,192,44434,1,0,0:0:0:0:
448,192,44518,1,0,0:0:0:0:
64,192,44601,1,0,0:0:0:0:
192,192,44684,1,0,0:0:0:0:
320,192,44767,1,0,0:0:0:0:
448,192,44851,1,0,0:0:0:0:
64,192,44934,1,0,0:0:0:0:
192,192,45017,1,0,0:0:0:0:
320,192,45100,1,0,0:0:0:0:
448,192,45184,1,0,0:0:0:0:
64,192,45267,1,0,0:0:0:0:
192,192,45350,1,0,0:0:0:0:
320,192,45433,1,0,0:0:0:0:
448,192,45517,1,0,0:0:0:0:
448,192,45600,1,0,0:0:0:0:
320,192,45683,1,0,0:0:0:0:
192,192,45766,1,0,0:0:0:0:
64,192,45850,1,0,0:0:0:0:
64,192,45933,1,0,0:0:0:0:
192,192,46016,1,0,0:0:0:0:
320,192,46100,1,0,0:0:0:0:
448,192,46183,1,0,0:0:0:0:
448,192,46266,1,0,0:0:0:0:
320,192,46349,1,0,0:0:0:0:
192,192,46433,1,0,0:0:0:0:
64,192,46516,1,0,0:0:0:0:
64,192,46599,1,0,0:0:0:0:
192,192,46682,1,0,0:0:0:0:
320,192,46766,1,0,0:0:0:0:
448,192,46849,1,0,0:0:0:0:
448,192,46932,1,0,0:0:0:0:
320,192,47015,1,0,0:0:0:0:
192,192,47099,1,0,0:0:0:0:
64,192,47182,1,0,0:0:0:0:
64,192,47265,1,0,0:0:0:0:
192,192,47349,1,0,0:0:0:0:
320,192,47432,1,0,0:0:0:0:
448,192,47515,1,0,0:0:0:0:
448,192,47598,1,0,0:0:0:0:
320,192,47682,1,0,0:0:0:0:
192,192,47765,1,0,0:0:0:0:
64,192,47848,1,0,0:0:0:0:
64,192,47931,1,0,0:0:0:0:
192,192,48015,1,0,0:0:0:0:
320,192,48098,1,0,0:0:0:0:
448,192,48181,1,0,0:0:0:0:
320,192,48264,1,0,0:0:0:0:
192,192,48348,1,0,0:0:0:0:
320,192,48431,1,0,0:0:0:0:
64,192,48514,1,0,0:0:0:0:
448,192,48597,1,0,0:0:0:0:
64,192,48681,1,0,0:0:0:0:
192,192,48764,1,0,0:0:0:0:
320,192,48847,1,0,0:0:0:0:
192,192,48931,1,0,0:0:0:0:
64,192,49014,1,0,0:0:0:0:
448,192,49097,1,0,0:0:0:0:
